"","thresh","video","frame","x","y","w","h","class","overlap"
"951",0.25,"videoplayback_001_2.webm",4,161,117,26,36,"schoolSpeedLimit25",TRUE
"952",0.25,"videoplayback_001_2.webm",6,472,181,10,14,"schoolSpeedLimit25",FALSE
"953",0.25,"videoplayback_001_2.webm",7,478,180,11,15,"schoolSpeedLimit25",TRUE
"954",0.25,"videoplayback_001_2.webm",7,472,180,11,11,"signalAhead",TRUE
"955",0.25,"videoplayback_001_2.webm",8,129,104,28,37,"schoolSpeedLimit25",FALSE
"956",0.25,"videoplayback_001_2.webm",8,483,182,12,15,"schoolSpeedLimit25",TRUE
"957",0.25,"videoplayback_001_2.webm",8,477,182,11,11,"schoolSpeedLimit25",TRUE
"958",0.25,"videoplayback_001_2.webm",9,494,180,9,13,"schoolSpeedLimit25",FALSE
"959",0.25,"videoplayback_001_2.webm",10,105,101,34,42,"keepRight",FALSE
"960",0.25,"videoplayback_001_2.webm",10,500,179,10,14,"schoolSpeedLimit25",TRUE
"961",0.25,"videoplayback_001_2.webm",11,255,187,8,17,"rampSpeedAdvisoryUrdbl",FALSE
"962",0.25,"videoplayback_001_2.webm",11,500,180,12,17,"schoolSpeedLimit25",TRUE
"963",0.25,"videoplayback_001_2.webm",11,505,176,18,24,"schoolSpeedLimit25",TRUE
"964",0.25,"videoplayback_001_2.webm",12,254,187,10,18,"rampSpeedAdvisoryUrdbl",FALSE
"965",0.25,"videoplayback_001_2.webm",12,517,171,15,21,"stopAhead",TRUE
"966",0.25,"videoplayback_001_2.webm",13,250,186,12,17,"pedestrianCrossing",FALSE
"967",0.25,"videoplayback_001_2.webm",13,526,172,14,19,"schoolSpeedLimit25",TRUE
"968",0.25,"videoplayback_001_2.webm",14,245,185,14,16,"signalAhead",TRUE
"969",0.25,"videoplayback_001_2.webm",14,250,186,14,17,"school",TRUE
"970",0.25,"videoplayback_001_2.webm",14,536,168,13,17,"signalAhead",TRUE
"971",0.25,"videoplayback_001_2.webm",14,542,170,12,17,"signalAhead",TRUE
"972",0.25,"videoplayback_001_2.webm",15,248,187,17,18,"merge",FALSE
"973",0.25,"videoplayback_001_2.webm",15,554,164,14,18,"signalAhead",FALSE
"974",0.25,"videoplayback_001_2.webm",16,239,182,18,18,"signalAhead",TRUE
"975",0.25,"videoplayback_001_2.webm",16,242,184,22,22,"turnLeft",TRUE
"976",0.25,"videoplayback_001_2.webm",16,565,157,22,27,"pedestrianCrossing",TRUE
"977",0.25,"videoplayback_001_2.webm",17,240,182,15,18,"signalAhead",TRUE
"978",0.25,"videoplayback_001_2.webm",17,242,183,20,21,"turnRight",TRUE
"979",0.25,"videoplayback_001_2.webm",17,576,160,22,25,"signalAhead",TRUE
"980",0.25,"videoplayback_001_2.webm",18,241,180,19,25,"signalAhead",FALSE
"981",0.25,"videoplayback_001_2.webm",18,590,161,23,27,"schoolSpeedLimit25",TRUE
"982",0.25,"videoplayback_001_2.webm",19,237,177,16,22,"pedestrianCrossing",TRUE
"983",0.25,"videoplayback_001_2.webm",19,238,177,22,29,"signalAhead",TRUE
"984",0.25,"videoplayback_001_2.webm",19,607,153,29,34,"rampSpeedAdvisory50",TRUE
"985",0.25,"videoplayback_001_2.webm",20,235,177,15,21,"pedestrianCrossing",TRUE
"986",0.25,"videoplayback_001_2.webm",20,235,176,21,30,"signalAhead",TRUE
"987",0.25,"videoplayback_001_2.webm",20,633,154,24,31,"schoolSpeedLimit25",TRUE
"988",0.25,"videoplayback_001_2.webm",20,630,146,35,47,"rampSpeedAdvisory50",TRUE
"989",0.25,"videoplayback_001_2.webm",21,232,176,26,29,"signalAhead",FALSE
"990",0.25,"videoplayback_001_2.webm",21,651,140,43,48,"signalAhead",TRUE
"991",0.25,"videoplayback_001_2.webm",22,227,174,29,29,"signalAhead",FALSE
"992",0.25,"videoplayback_001_2.webm",22,676,140,27,46,"rampSpeedAdvisory50",TRUE
"993",0.25,"videoplayback_001_2.webm",23,228,174,24,30,"signalAhead",FALSE
"994",0.25,"videoplayback_001_2.webm",24,227,172,23,33,"signalAhead",FALSE
"995",0.25,"videoplayback_001_2.webm",25,225,173,24,32,"signalAhead",FALSE
"996",0.25,"videoplayback_001_2.webm",26,222,171,25,34,"signalAhead",FALSE
"997",0.25,"videoplayback_001_2.webm",27,222,169,24,34,"signalAhead",FALSE
"998",0.25,"videoplayback_001_2.webm",28,219,169,28,33,"signalAhead",FALSE
"999",0.25,"videoplayback_001_2.webm",29,215,168,32,32,"pedestrianCrossing",FALSE
"1000",0.25,"videoplayback_001_2.webm",30,213,165,31,38,"signalAhead",FALSE
"1001",0.25,"videoplayback_001_2.webm",31,209,166,32,34,"signalAhead",FALSE
"1002",0.25,"videoplayback_001_2.webm",32,207,167,31,32,"signalAhead",FALSE
"1003",0.25,"videoplayback_001_2.webm",33,204,164,31,34,"signalAhead",FALSE
"1004",0.25,"videoplayback_001_2.webm",34,201,161,33,37,"pedestrianCrossing",FALSE
"1005",0.25,"videoplayback_001_2.webm",35,197,160,35,35,"pedestrianCrossing",FALSE
"1006",0.25,"videoplayback_001_2.webm",36,193,158,35,36,"pedestrianCrossing",FALSE
"1007",0.25,"videoplayback_001_2.webm",37,191,157,36,37,"pedestrianCrossing",FALSE
"1008",0.25,"videoplayback_001_2.webm",38,188,154,38,39,"pedestrianCrossing",FALSE
"1009",0.25,"videoplayback_001_2.webm",39,184,153,38,39,"pedestrianCrossing",FALSE
"1010",0.25,"videoplayback_001_2.webm",40,183,153,37,35,"pedestrianCrossing",FALSE
"1011",0.25,"videoplayback_001_2.webm",41,178,152,37,34,"pedestrianCrossing",FALSE
"1012",0.25,"videoplayback_001_2.webm",42,171,151,38,33,"pedestrianCrossing",FALSE
"1013",0.25,"videoplayback_001_2.webm",43,164,147,40,37,"pedestrianCrossing",FALSE
"1014",0.25,"videoplayback_001_2.webm",44,155,146,48,38,"pedestrianCrossing",FALSE
"1015",0.25,"videoplayback_001_2.webm",45,148,146,42,36,"pedestrianCrossing",FALSE
"1016",0.25,"videoplayback_001_2.webm",46,139,143,48,39,"pedestrianCrossing",FALSE
"1017",0.25,"videoplayback_001_2.webm",47,131,142,49,39,"pedestrianCrossing",FALSE
"1018",0.25,"videoplayback_001_2.webm",48,121,135,48,42,"pedestrianCrossing",FALSE
"1019",0.25,"videoplayback_001_2.webm",49,113,129,50,46,"pedestrianCrossing",FALSE
"1020",0.25,"videoplayback_001_2.webm",50,94,121,66,58,"pedestrianCrossing",FALSE
"1021",0.25,"videoplayback_001_2.webm",51,77,112,74,67,"pedestrianCrossing",FALSE
"1022",0.25,"videoplayback_001_2.webm",52,62,104,84,74,"pedestrianCrossing",FALSE
"1023",0.25,"videoplayback_001_2.webm",53,45,98,76,74,"pedestrianCrossing",FALSE
"1024",0.25,"videoplayback_001_2.webm",54,22,89,82,77,"pedestrianCrossing",FALSE
"1025",0.25,"videoplayback_001_2.webm",55,1,78,81,87,"pedestrianCrossing",FALSE
"1026",0.25,"videoplayback_001_2.webm",56,0,72,50,84,"pedestrianCrossing",FALSE
"1027",0.25,"videoplayback_001_2.webm",57,-1,71,19,74,"rampSpeedAdvisory50",FALSE
"1028",0.25,"videoplayback_002_1.webm",1,182,197,26,37,"turnRight",FALSE
"1029",0.25,"videoplayback_002_1.webm",2,170,186,34,40,"turnRight",FALSE
"1030",0.25,"videoplayback_002_1.webm",3,164,181,41,46,"turnRight",FALSE
"1031",0.25,"videoplayback_002_1.webm",4,160,178,40,46,"turnRight",FALSE
"1032",0.25,"videoplayback_002_1.webm",5,150,173,40,45,"turnRight",FALSE
"1033",0.25,"videoplayback_002_1.webm",6,143,167,41,46,"turnRight",FALSE
"1034",0.25,"videoplayback_002_1.webm",6,261,250,16,18,"merge",TRUE
"1035",0.25,"videoplayback_002_1.webm",7,134,160,44,50,"turnRight",FALSE
"1036",0.25,"videoplayback_002_1.webm",7,261,251,17,19,"merge",TRUE
"1037",0.25,"videoplayback_002_1.webm",8,118,150,52,55,"turnRight",FALSE
"1038",0.25,"videoplayback_002_1.webm",8,259,250,18,20,"merge",TRUE
"1039",0.25,"videoplayback_002_1.webm",9,103,140,56,58,"turnRight",FALSE
"1040",0.25,"videoplayback_002_1.webm",9,254,248,16,18,"slow",TRUE
"1041",0.25,"videoplayback_002_1.webm",9,257,248,20,22,"merge",TRUE
"1042",0.25,"videoplayback_002_1.webm",10,86,128,62,64,"turnRight",FALSE
"1043",0.25,"videoplayback_002_1.webm",10,255,244,17,22,"addedLane",TRUE
"1044",0.25,"videoplayback_002_1.webm",10,258,246,20,25,"merge",TRUE
"1045",0.25,"videoplayback_002_1.webm",11,50,104,88,89,"turnRight",FALSE
"1046",0.25,"videoplayback_002_1.webm",11,255,244,14,24,"slow",TRUE
"1047",0.25,"videoplayback_002_1.webm",11,258,246,20,27,"merge",TRUE
"1048",0.25,"videoplayback_002_1.webm",12,31,92,64,72,"turnRight",TRUE
"1049",0.25,"videoplayback_002_1.webm",12,10,78,108,107,"turnRight",TRUE
"1050",0.25,"videoplayback_002_1.webm",12,253,246,19,25,"addedLane",TRUE
"1051",0.25,"videoplayback_002_1.webm",13,15,73,60,72,"slow",TRUE
"1052",0.25,"videoplayback_002_1.webm",13,-4,51,101,119,"turnRight",TRUE
"1053",0.25,"videoplayback_002_1.webm",13,253,245,18,23,"dip",TRUE
"1054",0.25,"videoplayback_002_1.webm",14,3,51,56,95,"signalAhead",FALSE
"1055",0.25,"videoplayback_002_1.webm",14,253,244,20,25,"addedLane",TRUE
"1056",0.25,"videoplayback_002_1.webm",15,253,244,23,25,"merge",FALSE
"1057",0.25,"videoplayback_002_1.webm",16,255,245,20,23,"merge",FALSE
"1058",0.25,"videoplayback_002_1.webm",17,256,244,20,25,"merge",FALSE
"1059",0.25,"videoplayback_002_1.webm",18,254,244,15,19,"slow",TRUE
"1060",0.25,"videoplayback_002_1.webm",18,256,243,19,25,"merge",TRUE
"1061",0.25,"videoplayback_002_1.webm",19,253,242,15,21,"slow",TRUE
"1062",0.25,"videoplayback_002_1.webm",19,256,242,18,26,"merge",TRUE
"1063",0.25,"videoplayback_002_1.webm",19,521,288,10,13,"pedestrianCrossing",TRUE
"1064",0.25,"videoplayback_002_1.webm",19,523,285,16,20,"addedLane",TRUE
"1065",0.25,"videoplayback_002_1.webm",20,255,242,19,25,"merge",FALSE
"1066",0.25,"videoplayback_002_1.webm",20,534,291,11,13,"pedestrianCrossing",TRUE
"1067",0.25,"videoplayback_002_1.webm",20,538,288,16,19,"pedestrianCrossing",TRUE
"1068",0.25,"videoplayback_002_1.webm",21,254,241,22,28,"merge",FALSE
"1069",0.25,"videoplayback_002_1.webm",21,549,293,14,15,"pedestrianCrossing",TRUE
"1070",0.25,"videoplayback_002_1.webm",21,552,291,19,20,"pedestrianCrossing",TRUE
"1071",0.25,"videoplayback_002_1.webm",22,253,239,24,31,"merge",FALSE
"1072",0.25,"videoplayback_002_1.webm",22,569,295,17,18,"pedestrianCrossing",TRUE
"1073",0.25,"videoplayback_002_1.webm",22,572,293,21,23,"pedestrianCrossing",TRUE
"1074",0.25,"videoplayback_002_1.webm",23,254,239,22,31,"merge",FALSE
"1075",0.25,"videoplayback_002_1.webm",23,593,297,19,21,"pedestrianCrossing",TRUE
"1076",0.25,"videoplayback_002_1.webm",24,253,239,22,28,"merge",FALSE
"1077",0.25,"videoplayback_002_1.webm",24,622,298,23,24,"pedestrianCrossing",TRUE
"1078",0.25,"videoplayback_002_1.webm",24,616,299,20,20,"pedestrianCrossing",TRUE
"1079",0.25,"videoplayback_002_1.webm",25,250,240,17,25,"slow",TRUE
"1080",0.25,"videoplayback_002_1.webm",25,252,239,25,29,"merge",TRUE
"1081",0.25,"videoplayback_002_1.webm",25,646,300,29,29,"pedestrianCrossing",TRUE
"1082",0.25,"videoplayback_002_1.webm",25,641,299,24,26,"pedestrianCrossing",TRUE
"1083",0.25,"videoplayback_002_1.webm",26,249,240,18,24,"slow",TRUE
"1084",0.25,"videoplayback_002_1.webm",26,251,239,27,28,"merge",TRUE
"1085",0.25,"videoplayback_002_1.webm",26,672,304,25,30,"pedestrianCrossing",TRUE
"1086",0.25,"videoplayback_002_1.webm",27,248,238,31,29,"merge",FALSE
"1087",0.25,"videoplayback_002_1.webm",27,686,310,19,26,"pedestrianCrossing",TRUE
"1088",0.25,"videoplayback_002_1.webm",28,246,237,27,29,"addedLane",FALSE
"1089",0.25,"videoplayback_002_1.webm",29,247,236,26,29,"merge",FALSE
"1090",0.25,"videoplayback_002_1.webm",30,245,236,27,30,"dip",FALSE
"1091",0.25,"videoplayback_002_1.webm",31,244,235,29,29,"addedLane",FALSE
"1092",0.25,"videoplayback_002_1.webm",32,244,233,28,31,"merge",FALSE
"1093",0.25,"videoplayback_002_1.webm",33,242,232,29,31,"addedLane",FALSE
"1094",0.25,"videoplayback_002_1.webm",34,239,232,33,30,"addedLane",FALSE
"1095",0.25,"videoplayback_002_1.webm",35,239,230,32,32,"signalAhead",FALSE
"1096",0.25,"videoplayback_002_1.webm",36,237,229,33,32,"addedLane",FALSE
"1097",0.25,"videoplayback_002_1.webm",37,236,229,34,32,"addedLane",FALSE
"1098",0.25,"videoplayback_002_1.webm",38,237,229,31,32,"merge",FALSE
"1099",0.25,"videoplayback_002_1.webm",39,237,229,32,31,"merge",FALSE
"1100",0.25,"videoplayback_002_1.webm",40,238,229,31,31,"merge",FALSE
"1101",0.25,"videoplayback_002_1.webm",41,238,228,31,30,"merge",FALSE
"1102",0.25,"videoplayback_002_1.webm",42,239,228,29,29,"merge",FALSE
"1103",0.25,"videoplayback_002_1.webm",43,239,228,30,30,"merge",FALSE
"1104",0.25,"videoplayback_002_1.webm",44,238,228,30,29,"merge",FALSE
"1105",0.25,"videoplayback_002_1.webm",45,238,227,29,30,"merge",FALSE
"1106",0.25,"videoplayback_002_1.webm",46,238,227,28,28,"signalAhead",FALSE
"1107",0.25,"videoplayback_002_1.webm",47,235,228,29,26,"merge",FALSE
"1108",0.25,"videoplayback_002_1.webm",48,233,226,29,27,"merge",FALSE
"1109",0.25,"videoplayback_002_1.webm",49,226,225,23,26,"rampSpeedAdvisory45",FALSE
"1110",0.25,"videoplayback_002_1.webm",50,225,225,21,25,"rampSpeedAdvisory45",TRUE
"1111",0.25,"videoplayback_002_1.webm",50,230,223,27,28,"merge",TRUE
"1112",0.25,"videoplayback_002_1.webm",51,222,226,22,25,"rampSpeedAdvisory45",TRUE
"1113",0.25,"videoplayback_002_1.webm",51,230,224,27,27,"signalAhead",TRUE
"1114",0.25,"videoplayback_002_1.webm",52,219,225,23,26,"schoolSpeedLimit25",TRUE
"1115",0.25,"videoplayback_002_1.webm",52,228,223,29,28,"signalAhead",TRUE
"1116",0.25,"videoplayback_002_1.webm",53,216,222,25,28,"schoolSpeedLimit25",TRUE
"1117",0.25,"videoplayback_002_1.webm",53,226,221,31,29,"signalAhead",TRUE
"1118",0.25,"videoplayback_002_1.webm",54,214,219,26,30,"schoolSpeedLimit25",TRUE
"1119",0.25,"videoplayback_002_1.webm",54,227,218,32,31,"signalAhead",TRUE
"1120",0.25,"videoplayback_002_1.webm",55,212,217,28,33,"merge",TRUE
"1121",0.25,"videoplayback_002_1.webm",55,227,216,34,32,"signalAhead",TRUE
"1122",0.25,"videoplayback_002_1.webm",56,211,216,27,32,"merge",TRUE
"1123",0.25,"videoplayback_002_1.webm",56,227,215,33,32,"signalAhead",TRUE
"1124",0.25,"videoplayback_002_1.webm",57,209,215,28,33,"yield",TRUE
"1125",0.25,"videoplayback_002_1.webm",57,229,215,33,32,"signalAhead",TRUE
"1126",0.25,"videoplayback_002_1.webm",58,244,223,26,27,"intersection",FALSE
"1127",0.25,"videoplayback_002_1.webm",59,180,198,28,42,"pedestrianCrossing",FALSE
"1128",0.25,"videoplayback_002_1.webm",59,259,233,19,21,"school",TRUE
"1129",0.25,"videoplayback_002_1.webm",60,177,182,32,58,"pedestrianCrossing",FALSE
"1130",0.25,"videoplayback_002_1.webm",60,262,234,19,22,"slow",TRUE
"1131",0.25,"videoplayback_002_1.webm",61,165,180,39,49,"turnRight",FALSE
"1132",0.25,"videoplayback_002_1.webm",61,266,237,18,21,"school",TRUE
"1133",0.25,"videoplayback_002_1.webm",62,161,177,40,50,"turnRight",FALSE
"1134",0.25,"videoplayback_002_1.webm",62,266,239,18,21,"signalAhead",TRUE
"1135",0.25,"videoplayback_002_1.webm",63,152,175,39,49,"turnRight",FALSE
"1136",0.25,"videoplayback_002_1.webm",63,267,241,18,22,"signalAhead",TRUE
"1137",0.25,"videoplayback_002_1.webm",64,146,170,39,51,"turnRight",FALSE
"1138",0.25,"videoplayback_002_1.webm",64,267,240,18,24,"signalAhead",TRUE
"1139",0.25,"videoplayback_002_1.webm",65,137,166,41,49,"turnRight",FALSE
"1140",0.25,"videoplayback_002_1.webm",65,259,243,15,19,"turnRight",TRUE
"1141",0.25,"videoplayback_002_1.webm",65,265,241,18,23,"signalAhead",TRUE
"1142",0.25,"videoplayback_002_1.webm",66,118,161,49,56,"pedestrianCrossing",FALSE
"1143",0.25,"videoplayback_002_1.webm",66,258,240,16,20,"turnRight",TRUE
"1144",0.25,"videoplayback_002_1.webm",66,261,237,20,25,"signalAhead",TRUE
"1145",0.25,"videoplayback_002_1.webm",67,106,155,53,61,"pedestrianCrossing",FALSE
"1146",0.25,"videoplayback_002_1.webm",67,260,234,19,26,"signalAhead",TRUE
"1147",0.25,"videoplayback_002_1.webm",68,85,133,73,86,"pedestrianCrossing",FALSE
"1148",0.25,"videoplayback_002_1.webm",68,258,232,21,27,"signalAhead",TRUE
"1149",0.25,"videoplayback_002_1.webm",69,67,125,79,92,"pedestrianCrossing",FALSE
"1150",0.25,"videoplayback_002_1.webm",69,256,229,21,29,"signalAhead",TRUE
"1151",0.25,"videoplayback_002_1.webm",70,47,116,84,98,"slow",FALSE
"1152",0.25,"videoplayback_002_1.webm",70,250,229,16,29,"turnRight",TRUE
"1153",0.25,"videoplayback_002_1.webm",70,252,227,23,35,"turnLeft",TRUE
"1154",0.25,"videoplayback_002_1.webm",71,38,92,58,74,"signalAhead",TRUE
"1155",0.25,"videoplayback_002_1.webm",71,19,80,98,108,"merge",TRUE
"1156",0.25,"videoplayback_002_1.webm",71,33,114,76,103,"rampSpeedAdvisory50",TRUE
"1157",0.25,"videoplayback_002_1.webm",71,249,227,26,37,"stopAhead",TRUE
"1158",0.25,"videoplayback_002_1.webm",72,16,77,69,80,"turnRight",TRUE
"1159",0.25,"videoplayback_002_1.webm",72,-2,59,108,127,"signalAhead",TRUE
"1160",0.25,"videoplayback_002_1.webm",72,245,228,29,34,"turnRight",TRUE
"1161",0.25,"videoplayback_002_1.webm",73,9,68,45,62,"addedLane",TRUE
"1162",0.25,"videoplayback_002_1.webm",73,-5,48,71,110,"signalAhead",TRUE
"1163",0.25,"videoplayback_002_1.webm",73,241,226,29,32,"turnRight",TRUE
"1164",0.25,"videoplayback_002_1.webm",74,238,223,31,36,"turnRight",FALSE
"1165",0.25,"videoplayback_002_1.webm",75,235,219,33,38,"turnRight",FALSE
"1166",0.25,"videoplayback_002_1.webm",76,230,218,38,38,"turnRight",FALSE
"1167",0.25,"videoplayback_002_1.webm",77,229,214,37,43,"turnRight",FALSE
"1168",0.25,"videoplayback_002_1.webm",78,226,212,38,45,"turnLeft",FALSE
"1169",0.25,"videoplayback_002_1.webm",79,224,210,38,45,"turnLeft",FALSE
"1170",0.25,"videoplayback_002_1.webm",80,222,209,32,42,"turnRight",FALSE
"1171",0.25,"videoplayback_002_1.webm",81,220,207,31,43,"turnRight",FALSE
"1172",0.25,"videoplayback_002_1.webm",82,216,202,32,44,"pedestrianCrossing",FALSE
"1173",0.25,"videoplayback_002_1.webm",83,207,199,35,45,"turnRight",FALSE
"1174",0.25,"videoplayback_002_1.webm",84,204,196,34,44,"turnRight",FALSE
"1175",0.25,"videoplayback_002_1.webm",85,199,192,36,47,"turnRight",FALSE
"1176",0.25,"videoplayback_002_1.webm",86,193,185,39,52,"turnRight",FALSE
"1177",0.25,"videoplayback_002_1.webm",87,180,179,48,54,"turnRight",FALSE
"1178",0.25,"videoplayback_002_1.webm",88,169,174,46,54,"turnRight",FALSE
"1179",0.25,"videoplayback_002_2.webm",7,478,271,18,24,"speedLimit35",FALSE
"1180",0.25,"videoplayback_002_2.webm",24,279,221,15,29,"schoolSpeedLimit25",FALSE
"1181",0.25,"videoplayback_002_2.webm",28,268,217,15,29,"rightLaneMustTurn",FALSE
"1182",0.25,"videoplayback_002_2.webm",29,265,215,14,29,"stop",FALSE
"1183",0.25,"videoplayback_002_2.webm",30,256,212,14,25,"rightLaneMustTurn",TRUE
"1184",0.25,"videoplayback_002_2.webm",30,258,208,17,33,"rightLaneMustTurn",TRUE
"1185",0.25,"videoplayback_002_2.webm",31,252,204,20,32,"stop",FALSE
"1186",0.25,"videoplayback_002_2.webm",32,243,204,23,33,"rightLaneMustTurn",FALSE
"1187",0.25,"videoplayback_002_2.webm",33,234,198,25,36,"rightLaneMustTurn",FALSE
"1188",0.25,"videoplayback_002_2.webm",34,226,191,28,39,"rightLaneMustTurn",FALSE
"1189",0.25,"videoplayback_002_2.webm",35,218,187,31,39,"stop",FALSE
"1190",0.25,"videoplayback_002_2.webm",36,208,181,29,42,"stop",FALSE
"1191",0.25,"videoplayback_002_2.webm",37,198,174,33,44,"stop",FALSE
"1192",0.25,"videoplayback_002_2.webm",38,184,166,37,48,"stop",FALSE
"1193",0.25,"videoplayback_002_2.webm",39,169,158,33,45,"stop",FALSE
"1194",0.25,"videoplayback_002_2.webm",40,154,148,34,50,"noRightTurn",FALSE
"1195",0.25,"videoplayback_002_2.webm",41,135,133,39,57,"rightLaneMustTurn",FALSE
"1196",0.25,"videoplayback_002_2.webm",42,110,117,43,61,"stop",FALSE
"1197",0.25,"videoplayback_002_2.webm",43,83,106,38,42,"noRightTurn",TRUE
"1198",0.25,"videoplayback_002_2.webm",43,73,101,55,59,"stop",TRUE
"1199",0.25,"videoplayback_002_2.webm",44,42,78,48,62,"noLeftTurn",TRUE
"1200",0.25,"videoplayback_002_2.webm",44,31,64,71,93,"stop",TRUE
"1201",0.25,"videoplayback_002_2.webm",45,11,56,30,51,"speedLimitUrdbl",TRUE
"1202",0.25,"videoplayback_002_2.webm",45,2,34,40,94,"keepRight",TRUE
"1203",0.25,"videoplayback_002_2.webm",65,330,252,15,24,"signalAhead",FALSE
"1204",0.25,"videoplayback_002_2.webm",66,330,253,14,21,"signalAhead",FALSE
"1205",0.25,"videoplayback_002_2.webm",67,329,252,15,21,"signalAhead",FALSE
"1206",0.25,"videoplayback_002_2.webm",68,329,252,15,20,"signalAhead",FALSE
"1207",0.25,"videoplayback_002_2.webm",69,327,251,16,22,"signalAhead",FALSE
"1208",0.25,"videoplayback_002_2.webm",70,326,249,17,26,"signalAhead",FALSE
"1209",0.25,"videoplayback_002_2.webm",71,326,246,18,30,"signalAhead",FALSE
"1210",0.25,"videoplayback_002_2.webm",72,324,246,20,28,"signalAhead",FALSE
"1211",0.25,"videoplayback_002_2.webm",73,322,246,22,30,"signalAhead",FALSE
"1212",0.25,"videoplayback_002_2.webm",74,321,243,23,35,"signalAhead",FALSE
"1213",0.25,"videoplayback_002_2.webm",75,319,245,25,30,"signalAhead",FALSE
"1214",0.25,"videoplayback_002_2.webm",76,318,245,25,29,"signalAhead",FALSE
"1215",0.25,"videoplayback_002_2.webm",77,316,244,26,30,"signalAhead",FALSE
"1216",0.25,"videoplayback_002_2.webm",78,316,241,26,37,"signalAhead",FALSE
"1217",0.25,"videoplayback_002_2.webm",79,315,243,26,31,"signalAhead",FALSE
"1218",0.25,"videoplayback_002_2.webm",80,313,242,26,30,"pedestrianCrossing",FALSE
"1219",0.25,"videoplayback_002_2.webm",81,312,242,27,30,"signalAhead",FALSE
"1220",0.25,"videoplayback_002_2.webm",82,311,241,27,32,"signalAhead",FALSE
"1221",0.25,"videoplayback_002_2.webm",83,308,239,28,33,"pedestrianCrossing",FALSE
"1222",0.25,"videoplayback_002_2.webm",84,307,238,28,34,"pedestrianCrossing",FALSE
"1223",0.25,"videoplayback_002_2.webm",85,304,237,28,34,"pedestrianCrossing",FALSE
"1224",0.25,"videoplayback_002_2.webm",86,304,236,26,34,"pedestrianCrossing",FALSE
"1225",0.25,"videoplayback_002_2.webm",87,302,237,26,31,"pedestrianCrossing",FALSE
"1226",0.25,"videoplayback_002_2.webm",88,300,234,26,34,"pedestrianCrossing",FALSE
"1227",0.25,"videoplayback_002_2.webm",89,296,235,28,31,"pedestrianCrossing",FALSE
"1228",0.25,"videoplayback_002_2.webm",90,292,232,32,36,"pedestrianCrossing",FALSE
"1229",0.25,"videoplayback_002_2.webm",91,288,229,30,40,"pedestrianCrossing",FALSE
